@RELATION stress
@ATTRIBUTE ApplicationsUsed_AVG_CommunicationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_CommunicationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_CommunicationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_CommunicationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_ToolsInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_ToolsInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_ToolsTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_ToolsTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_SocialInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_SocialInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_SocialTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_SocialTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Travel&LocalInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Travel&LocalInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Travel&LocalTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Travel&LocalTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_WeatherInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_WeatherInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_WeatherTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_WeatherTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_SportsInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_SportsInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_SportsTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_SportsTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_News&MagazinesInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_News&MagazinesInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_News&MagazinesTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_News&MagazinesTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_PersonalizationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_PersonalizationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_PersonalizationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_PersonalizationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_WordInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_WordInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_WordTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_WordTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_ProductivityInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_ProductivityInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_ProductivityTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_ProductivityTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_PhotographyInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_PhotographyInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_PhotographyTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_PhotographyTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Books&ReferenceInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Books&ReferenceInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Books&ReferenceTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Books&ReferenceTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Music&AudioInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Music&AudioInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Music&AudioTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Music&AudioTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_LifestyleInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_LifestyleInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_LifestyleTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_LifestyleTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_TransportationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_TransportationInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_TransportationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_TransportationTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Media&VideoInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Media&VideoInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Media&VideoTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Media&VideoTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_EntertainmentInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_EntertainmentInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_EntertainmentTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_EntertainmentTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Health&FitnessInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Health&FitnessInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_AVG_Health&FitnessTimingInfluence NUMERIC
@ATTRIBUTE ApplicationsUsed_STD_Health&FitnessTimingInfluence NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_Counter NUMERIC
@ATTRIBUTE TouchesBuffered_STD_Counter NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_MinInterval NUMERIC
@ATTRIBUTE TouchesBuffered_STD_MinInterval NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_MaxInterval NUMERIC
@ATTRIBUTE TouchesBuffered_STD_MaxInterval NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_Range NUMERIC
@ATTRIBUTE TouchesBuffered_STD_Range NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_Mean NUMERIC
@ATTRIBUTE TouchesBuffered_STD_Mean NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_Median NUMERIC
@ATTRIBUTE TouchesBuffered_STD_Median NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_Variance NUMERIC
@ATTRIBUTE TouchesBuffered_STD_Variance NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_StandardDeviation NUMERIC
@ATTRIBUTE TouchesBuffered_STD_StandardDeviation NUMERIC
@ATTRIBUTE TouchesBuffered_AVG_SessionDuration NUMERIC
@ATTRIBUTE TouchesBuffered_STD_SessionDuration NUMERIC
@ATTRIBUTE UserActivity_AVG_PointsSumOfActivities NUMERIC
@ATTRIBUTE UserActivity_STD_PointsSumOfActivities NUMERIC
@ATTRIBUTE UserActivity_AVG_PercentageOfWorkload NUMERIC
@ATTRIBUTE UserActivity_STD_PercentageOfWorkload NUMERIC
@ATTRIBUTE UserActivity_AVG_InfluenceOfWalkingActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_STD_InfluenceOfWalkingActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_AVG_InfluenceOfRunningActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_STD_InfluenceOfRunningActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_AVG_InfluenceOfBicycleActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_STD_InfluenceOfBicycleActivityOnTotal NUMERIC
@ATTRIBUTE UserActivity_AVG_PercentageOfTitltingEvents NUMERIC
@ATTRIBUTE UserActivity_STD_PercentageOfTiltingEvents NUMERIC
@ATTRIBUTE UserActivity_AVG_PercentageOfInVehicleEvents NUMERIC
@ATTRIBUTE UserActivity_STD_PercentageOfInVehicleEvents NUMERIC
@ATTRIBUTE UserPresenceLight_AVG_LightValuesScreenOnOff NUMERIC
@ATTRIBUTE UserPresenceLight_STD_LightValuesScreenOnOff NUMERIC
@ATTRIBUTE UserPresenceLight_AVG_LightValuesUnlockedScreen NUMERIC
@ATTRIBUTE UserPresenceLight_STD_LightValuesUnlockedScreen NUMERIC
@ATTRIBUTE UserPresenceLight_AVG_LightValuesAllScreenEvents NUMERIC
@ATTRIBUTE UserPresenceLight_STD_LightValuesAllScreenEvents NUMERIC
@ATTRIBUTE class {1,2,3,4,5}
@DATA
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.02250,0.00000,0.00025,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00067,0.00000,0.00100,0.00000,0.00818,0.00000,0.00736,0.00000,0.00777,0.00041,2
0.30769,0.00000,0.00080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00014,0.00014,0.00000,0.00000,0.00000,0.00000,0.02250,0.00000,0.00024,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00096,0.00000,0.00160,0.00000,0.00016,0.00000,0.00572,0.00537,0.00387,0.00511,2
0.25309,0.00000,0.03013,0.00000,0.32716,0.00000,0.04932,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00617,0.00000,0.00630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00223,0.00425,0.00000,0.00000,0.00000,0.00000,0.03750,0.00000,0.00026,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00105,0.00000,0.00126,0.00000,0.01179,0.01237,0.03068,0.04767,0.02528,0.04170,1
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00216,0.00216,0.00000,0.00000,0.00000,0.00000,0.28500,0.00000,0.00166,0.00000,0.89474,0.00000,0.00000,0.00000,0.10526,0.00000,0.00076,0.00000,0.00453,0.00000,?,?,0.08151,0.00998,0.08151,0.00998,1
0.23256,0.00000,0.01829,0.00000,0.12791,0.00000,0.03135,0.00000,0.05814,0.00000,0.01385,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02326,0.00000,0.00525,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00184,0.00174,0.00000,0.00000,0.00000,0.00000,0.49000,0.00000,0.00283,0.00000,0.82653,0.00000,0.00000,0.00000,0.17347,0.00000,0.00092,0.00000,0.00127,0.00000,?,?,0.14008,0.10870,0.14008,0.10870,2
0.25000,0.00000,0.00570,0.00000,0.20000,0.00000,0.00707,0.00000,0.30000,0.00000,0.02912,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02500,0.00000,0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00139,0.00226,0.00000,0.00000,0.00000,0.00000,0.32500,0.00000,0.00250,0.00000,0.87692,0.00000,0.00000,0.00000,0.12308,0.00000,0.00131,0.00000,0.00177,0.00000,0.05792,0.00000,0.02929,0.01730,0.03502,0.01925,1
0.25490,0.00000,0.02594,0.00000,0.27451,0.00000,0.03970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00111,0.00190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00041,0.00000,0.00000,0.00000,0.00016,0.00000,0.00017,0.00004,0.00017,0.00003,1
0.20000,0.00000,0.00926,0.00000,0.22857,0.00000,0.01556,0.00000,0.04286,0.00000,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04286,0.00000,0.00431,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00015,0.00019,0.00000,0.00000,0.00000,0.00000,0.23250,0.00000,0.00159,0.00000,0.93548,0.00000,0.00000,0.00000,0.06452,0.00000,0.00130,0.00000,0.00130,0.00000,0.03269,0.05118,0.27359,0.30619,0.16652,0.25996,1
0.15152,0.00000,0.00103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00029,0.00041,0.00000,0.00000,0.00000,0.00000,0.56750,0.00000,0.00336,0.00000,0.80617,0.00000,0.00000,0.00000,0.19383,0.00000,0.00112,0.00000,0.00195,0.00000,?,?,0.36326,0.30887,0.36326,0.30887,1
0.16279,0.00000,0.00623,0.00000,0.09302,0.00000,0.00408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00109,0.00201,0.00000,0.00000,0.00000,0.00000,0.01500,0.00000,0.00014,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00147,0.00000,0.00083,0.00000,0.00203,0.00057,0.04006,0.08189,0.02738,0.06923,1
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00007,0.00000,0.00000,0.00000,0.00000,0.01500,0.00000,0.00014,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00119,0.00000,0.00275,0.00000,?,?,0.11411,0.10119,0.11411,0.10119,1
0.13208,0.00000,0.01300,0.00000,0.09434,0.00000,0.02298,0.00000,0.24528,0.00000,0.06103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00038,0.00069,0.00000,0.00000,0.00000,0.00000,0.05000,0.00000,0.00042,0.00000,0.90000,0.00000,0.00000,0.00000,0.10000,0.00000,0.00160,0.00000,0.00076,0.00000,0.04297,0.02589,0.03378,0.02613,0.03685,0.02641,1
0.10345,0.00000,0.00114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03448,0.00000,0.06634,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00398,0.00398,0.00000,0.00000,0.00000,0.00000,0.03000,0.00000,0.00035,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00140,0.00000,0.00093,0.00000,0.00016,0.00000,0.07091,0.06700,0.04732,0.06407,2
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04500,0.00000,0.00028,0.00000,0.33333,0.00000,0.00000,0.00000,0.66667,0.00000,0.00080,0.00000,0.00184,0.00000,0.00274,0.00225,0.00399,0.00030,0.00337,0.00172,1
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00199,0.00281,0.00000,0.00000,0.00000,0.00000,0.03750,0.00000,0.00026,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00102,0.00000,0.00231,0.00000,0.00017,0.00000,0.05070,0.03560,0.03807,0.03781,1
0.09091,0.00000,0.00141,0.00000,0.39394,0.00000,0.01662,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00152,0.00257,0.00000,0.00000,0.00000,0.00000,0.03750,0.00000,0.00036,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00133,0.00000,0.00210,0.00000,0.00098,0.00000,0.03829,0.03760,0.03083,0.03679,2
0.06667,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00018,0.00024,0.00000,0.00000,0.00000,0.00000,0.07500,0.00000,0.00067,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00116,0.00000,0.00205,0.00000,0.00231,0.00000,0.01484,0.01415,0.01171,0.01340,1
